X:FX_GeoContact-GeoSurContact1-complex_contact(N),Y:FX_GeoContact-GeoSurContact1-complex_contact(N),Y:FY_GeoContact-GeoSurContact1-complex_contact(N),Y:FZ_GeoContact-GeoSurContact1-complex_contact(N)
0.98428175,0.00080258183,-0.0096867030,-0.048436256
0.98503175,0.00014765329,-0.0015899324,-0.0079085869
0.98603175,0.00042675901,-0.0040161785,-0.019836852
0.98715675,0.00057721963,-0.0022103960,-0.019037115
0.98815675,0.0010161126,0.0024151945,-0.022036944
0.98903175,0.00095542528,0.0022218510,-0.020153484
0.99003175,0.00098805048,0.0022455389,-0.020238706
0.99103175,0.0010161548,0.0022616150,-0.020262092
0.99203175,0.00092152998,0.0015511739,-0.018336393
0.99328175,0.00081594840,-0.0038235806,-0.019514369
0.99403175,0.00089349752,-0.0031842523,-0.019947391
0.99503175,0.0010781217,6.2768106e-05,-0.020910586
0.99603175,0.0011176206,0.0012582624,-0.020561373
0.99703175,0.0011300003,0.0010964928,-0.020447505
0.99803175,0.0011427584,0.00024109993,-0.020555531
0.99903175,0.0011556877,-0.00053646605,-0.020556423
1.0000000,0.0011743710,-0.00059641249,-0.020493026
